puzzleId	word	row	column	direction	clueContent
000099	EDGY	10	1	across	NA
000099	AE	10	6	across	NA
000099	CASSEROLE	1	2	down	NA
000099	AMMO	1	3	down	NA
000099	ADHD	6	3	down	NA
000099	PI	1	4	down	NA
000099	BODY	4	4	down	NA
000099	G	9	4	down	NA
000099	IDS	1	5	down	NA
000099	NASTY	5	5	down	NA
000099	T	1	6	down	NA
000099	COURSE	3	6	down	NA
000099	AMASS	1	7	down	NA
000099	ESA	7	7	down	NA
000099	LENS	1	8	down	NA
000099	BYTE	6	8	down	NA
000100	SEISMIC	2	1	across	NA
000100	URGE	3	1	across	NA
000100	MR	3	6	across	NA
000100	BR	4	1	across	NA
000100	COPE	4	4	across	NA
000100	SOLE	5	1	across	NA
000100	AW	5	6	across	NA
000100	TRADER	6	1	across	NA
000100	R	7	1	across	NA
000100	TENTH	7	3	across	NA
000100	ARE	8	1	across	NA
000100	SIA	8	5	across	NA
000100	TEXTUAL	9	1	across	NA
000100	EA	10	1	across	NA
000100	YELL	10	4	across	NA
000100	SUBSTRATE	1	2	down	NA
000100	ERROR	1	3	down	NA
000100	REA	7	3	down	NA
000100	IG	1	4	down	NA
000100	LATEX	4	4	down	NA
000100	SECEDE	1	5	down	NA
000100	TY	8	5	down	NA
000100	M	1	6	down	NA
000100	O	3	6	down	NA
000100	ENSUE	5	6	down	NA
000100	IMPARTIAL	1	7	down	NA
000100	CREW	1	8	down	NA
000100	HALL	6	8	down	NA
000101	REGULAR	2	1	across	NA
000101	EV	3	1	across	NA
000101	WISE	3	4	across	NA
000101	JAW	4	1	across	NA
000101	MIC	4	5	across	NA
000101	EPISODE	5	1	across	NA
000101	COKE	6	1	across	NA
000101	EI	6	6	across	NA
000101	TRIAL	7	1	across	NA
000101	V	7	7	across	NA
000101	IA	8	1	across	NA
000101	SARI	8	4	across	NA
000101	OTTOMAN	9	1	across	NA
000101	NEON	10	1	across	NA
000101	SG	10	6	across	NA
000101	REJECTION	1	2	down	NA
000101	EVAPORATE	1	3	down	NA
000101	G	1	4	down	NA
000101	WIKI	3	4	down	NA
000101	TO	8	4	down	NA
000101	UW	1	5	down	NA
000101	SEASON	4	5	down	NA
000101	LIMO	1	6	down	NA
000101	LAM	6	6	down	NA
000101	ASIDE	1	7	down	NA
000101	RAS	7	7	down	NA
000101	RECEIVING	1	8	down	NA
000102	PALETTE	2	1	across	NA
000102	AX	3	1	across	NA
000102	WORM	3	4	across	NA
000102	CAT	4	1	across	NA
000102	MAP	4	5	across	NA
000102	K	5	1	across	NA
000102	ELECT	5	3	across	NA
000102	AFRO	6	1	across	NA
000102	EI	6	6	across	NA
000102	GENUS	7	1	across	NA
000102	N	7	7	across	NA
000102	IM	8	1	across	NA
000102	DAME	8	4	across	NA
000102	NUCLEUS	9	1	across	NA
000102	GRAY	10	1	across	NA
000102	SS	10	6	across	NA
000102	PACKAGING	1	2	down	NA
000102	AXA	1	3	down	NA
000102	FEMUR	5	3	down	NA
000102	L	1	4	down	NA
000102	TERN	3	4	down	NA
000102	CA	8	4	down	NA
000102	EW	1	5	down	NA
000102	LOUDLY	4	5	down	NA
000102	TOME	1	6	down	NA
000102	SAE	6	6	down	NA
000102	TRACE	1	7	down	NA
000102	MUS	7	7	down	NA
000102	EMPTINESS	1	8	down	NA
000103	PLATOON	2	1	across	NA
000103	EACH	3	1	across	NA
000103	VP	3	6	across	NA
000103	STRIPED	4	1	across	NA
000103	TI	5	1	across	NA
000103	SAR	5	4	across	NA
000103	INC	6	1	across	NA
000103	NRA	6	5	across	NA
000103	COUNSEL	7	1	across	NA
000103	I	8	1	across	NA
000103	ROYAL	8	3	across	NA
000103	DOER	9	1	across	NA
000103	CO	9	6	across	NA
000103	EZ	10	1	across	NA
000103	MUTT	10	4	across	NA
000103	PESTICIDE	1	2	down	NA
000103	LATINO	1	3	down	NA
000103	OZ	8	3	down	NA
000103	ACR	1	4	down	NA
000103	CURE	5	4	down	NA
000103	THIS	1	5	down	NA
000103	NORM	6	5	down	NA
000103	O	1	6	down	NA
000103	PANSY	3	6	down	NA
000103	U	9	6	down	NA
000103	OVERREACT	1	7	down	NA
000103	NPD	1	8	down	NA
000103	ALLOT	5	8	down	NA
000104	STATUTE	2	1	across	NA
000104	NONE	3	1	across	NA
000104	EV	3	6	across	NA
000104	OUI	4	1	across	NA
000104	CAI	4	5	across	NA
000104	W	5	1	across	NA
000104	MART	5	3	across	NA
000104	FLARE	6	1	across	NA
000104	W	6	7	across	NA
000104	LILY	7	1	across	NA
000104	MA	7	6	across	NA
000104	AB	8	1	across	NA
000104	ABUT	8	4	across	NA
000104	KEYNOTE	9	1	across	NA
000104	ELY	10	1	across	NA
000104	MER	10	5	across	NA
000104	SNOWFLAKE	1	2	down	NA
000104	TOU	1	3	down	NA
000104	LIBEL	5	3	down	NA
000104	ANIMAL	1	4	down	NA
000104	YY	8	4	down	NA
000104	TE	1	5	down	NA
000104	ARYAN	4	5	down	NA
000104	U	1	6	down	NA
000104	CRE	3	6	down	NA
000104	BOM	7	6	down	NA
000104	TEAT	1	7	down	NA
000104	MUTE	6	7	down	NA
000104	EVI	1	8	down	NA
000104	WATER	5	8	down	NA
000105	CHICKEN	2	1	across	NA
000105	HOPI	3	1	across	NA
000105	XE	3	6	across	NA
000105	RS	4	1	across	NA
000105	AJAR	4	4	across	NA
000105	ITS	5	1	across	NA
000105	ULD	5	5	across	NA
000105	S	6	1	across	NA
000105	TENT	6	3	across	NA
000105	THANK	7	1	across	NA
000105	S	7	7	across	NA
000105	MARTINI	8	1	across	NA
000105	AL	9	1	across	NA
000105	REST	9	4	across	NA
000105	STAY	10	1	across	NA
000105	AE	10	6	across	NA
000105	CHRISTMAS	1	2	down	NA
000105	HOST	1	3	down	NA
000105	HALT	6	3	down	NA
000105	IP	1	4	down	NA
000105	STAR	4	4	down	NA
000105	A	9	4	down	NA
000105	CIA	1	5	down	NA
000105	ENTRY	5	5	down	NA
000105	K	1	6	down	NA
000105	JUNKIE	3	6	down	NA
000105	EXALT	1	7	down	NA
000105	NSA	7	7	down	NA
000105	NERD	1	8	down	NA
000105	SITE	6	8	down	NA
000106	STORAGE	2	1	across	NA
000106	AUM	3	1	across	NA
000106	PAX	3	5	across	NA
000106	CT	4	1	across	NA
000106	CORE	4	4	across	NA
000106	RUNE	5	1	across	NA
000106	NR	5	6	across	NA
000106	I	6	1	across	NA
000106	UNMET	6	3	across	NA
000106	FILTER	7	1	across	NA
000106	INLET	8	1	across	NA
000106	N	8	7	across	NA
000106	CF	9	1	across	NA
000106	READ	9	4	across	NA
000106	EON	10	1	across	NA
000106	RAP	10	5	across	NA
000106	SACRIFICE	1	2	down	NA
000106	TUTU	1	3	down	NA
000106	INFO	6	3	down	NA
000106	OM	1	4	down	NA
000106	NULL	4	4	down	NA
000106	N	9	4	down	NA
000106	R	1	5	down	NA
000106	CENTER	3	5	down	NA
000106	APO	1	6	down	NA
000106	METER	5	6	down	NA
000106	GARNER	1	7	down	NA
000106	AA	8	7	down	NA
000106	EXERT	1	8	down	NA
000106	NDP	7	8	down	NA
000107	OBSCURE	2	1	across	NA
000107	VITA	3	1	across	NA
000107	EX	3	6	across	NA
000107	E	4	1	across	NA
000107	AMPLE	4	3	across	NA
000107	RITE	5	1	across	NA
000107	IC	5	6	across	NA
000107	TM	6	1	across	NA
000107	LTV	6	4	across	NA
000107	HPV	7	1	across	NA
000107	EEK	7	5	across	NA
000107	RAVEN	8	1	across	NA
000107	I	8	7	across	NA
000107	OI	9	1	across	NA
000107	SEAL	9	4	across	NA
000107	WRITTEN	10	1	across	NA
000107	OVERTHROW	1	2	down	NA
000107	BI	1	3	down	NA
000107	IMPAIR	4	3	down	NA
000107	STAT	1	4	down	NA
000107	VV	6	4	down	NA
000107	I	9	4	down	NA
000107	CAMEL	1	5	down	NA
000107	EST	7	5	down	NA
000107	U	1	6	down	NA
000107	P	3	6	down	NA
000107	TENET	5	6	down	NA
000107	RELIVE	1	7	down	NA
000107	AE	8	7	down	NA
000107	EXEC	1	8	down	NA
000107	KILN	6	8	down	NA
000108	REVISED	2	1	across	NA
000108	EA	3	1	across	NA
000108	MONO	3	4	across	NA
000108	SIGMA	4	1	across	NA
000108	W	4	7	across	NA
000108	U	5	1	across	NA
000108	PAPA	5	3	across	NA
000108	LIST	6	1	across	NA
000108	UM	6	6	across	NA
000108	TA	7	1	across	NA
000108	UNDO	7	4	across	NA
000108	INTRO	8	1	across	NA
000108	N	8	7	across	NA
000108	N	9	1	across	NA
000108	SEIZE	9	3	across	NA
000108	GUO	10	1	across	NA
000108	ROY	10	5	across	NA
000108	RESULTING	1	2	down	NA
000108	EAI	1	3	down	NA
000108	IAN	5	3	down	NA
000108	U	9	3	down	NA
000108	V	1	4	down	NA
000108	GPS	3	4	down	NA
000108	TSO	7	4	down	NA
000108	IMMATURE	1	5	down	NA
000108	SOAP	1	6	down	NA
000108	NOIR	6	6	down	NA
000108	EN	1	7	down	NA
000108	AUD	4	7	down	NA
000108	ZO	8	7	down	NA
000108	DOW	1	8	down	NA
000108	MONEY	5	8	down	NA
000109	CHOLERA	2	1	across	NA
000109	HOUR	3	1	across	NA
000109	OV	3	6	across	NA
000109	ART	4	1	across	NA
000109	ATC	4	5	across	NA
000109	LS	5	1	across	NA
000109	CUE	5	4	across	NA
000109	LEPER	6	1	across	NA
000109	S	6	7	across	NA
000109	E	7	1	across	NA
000109	IMAGE	7	3	across	NA
000109	NOTE	8	1	across	NA
000109	AV	8	6	across	NA
000109	GRANITE	9	1	across	NA
000109	EA	10	1	across	NA
000109	TEEN	10	4	across	NA
000109	CHALLENGE	1	2	down	NA
000109	HORSE	1	3	down	NA
000109	ORA	7	3	down	NA
000109	OUT	1	4	down	NA
000109	PITA	5	4	down	NA
000109	LR	1	5	down	NA
000109	CEMENT	4	5	down	NA
000109	E	1	6	down	NA
000109	AURA	3	6	down	NA
000109	IE	8	6	down	NA
000109	ROTE	1	7	down	NA
000109	GATE	6	7	down	NA
000109	AVC	1	8	down	NA
000109	SEVEN	5	8	down	NA
000110	SPATIAL	2	1	across	NA
000110	HOLY	3	1	across	NA
000110	BO	3	6	across	NA
000110	ORE	4	1	across	NA
000110	CAV	4	5	across	NA
000110	RE	5	1	across	NA
000110	MATE	5	4	across	NA
000110	T	6	1	across	NA
000110	SANE	6	3	across	NA
000110	SCARY	7	1	across	NA
000110	S	7	7	across	NA
000110	TA	8	1	across	NA
000110	KOOK	8	4	across	NA
000110	OFFENSE	9	1	across	NA
000110	PEST	10	1	across	NA
000110	UW	10	6	across	NA
000110	SHORTSTOP	1	2	down	NA
000110	PORE	1	3	down	NA
000110	CAFE	6	3	down	NA
000110	ALE	1	4	down	NA
000110	SA	5	4	down	NA
000110	FS	8	4	down	NA
000110	TY	1	5	down	NA
000110	MARKET	4	5	down	NA
000110	I	1	6	down	NA
000110	CANYON	3	6	down	NA
000110	ABATE	1	7	down	NA
000110	OSU	7	7	down	NA
000110	LOVE	1	8	down	NA
000110	SKEW	6	8	down	NA
000111	STYLING	2	1	across	NA
000111	TR	3	1	across	NA
000111	WHOA	3	4	across	NA
000111	YIP	4	1	across	NA
000111	SST	4	5	across	NA
000111	LOOP	5	1	across	NA
000111	EE	5	6	across	NA
000111	I	6	1	across	NA
000111	PEP	6	3	across	NA
000111	D	6	7	across	NA
000111	STEREO	7	1	across	NA
000111	TO	8	1	across	NA
000111	PART	8	4	across	NA
000111	IOU	9	1	across	NA
000111	TCI	9	5	across	NA
000111	CLUE	10	1	across	NA
000111	AP	10	6	across	NA
000111	STYLISTIC	1	2	down	NA
000111	TRIO	1	3	down	NA
000111	TOOL	6	3	down	NA
000111	Y	1	4	down	NA
000111	POPE	3	4	down	NA
000111	UU	8	4	down	NA
000111	LW	1	5	down	NA
000111	PERP	4	5	down	NA
000111	E	9	5	down	NA
000111	IHS	1	6	down	NA
000111	PEAT	5	6	down	NA
000111	NOSE	1	7	down	NA
000111	ORCA	6	7	down	NA
000111	GATED	1	8	down	NA
000111	TIP	7	8	down	NA
000112	PARTIAL	2	1	across	NA
000112	EXPO	3	1	across	NA
000112	DI	3	6	across	NA
000112	DO	4	1	across	NA
000112	ATOM	4	4	across	NA
000112	INS	5	1	across	NA
000112	IRE	5	5	across	NA
000112	A	6	1	across	NA
000112	CASE	6	3	across	NA
000112	TRANS	7	1	across	NA
000112	I	7	7	across	NA
000112	REBOUND	8	1	across	NA
000112	IP	9	1	across	NA
000112	VEIL	9	4	across	NA
000112	CODA	10	1	across	NA
000112	AE	10	6	across	NA
000112	PEDIATRIC	1	2	down	NA
000112	AXON	1	3	down	NA
000112	REPO	6	3	down	NA
000112	RP	1	4	down	NA
000112	SCAB	4	4	down	NA
000112	D	9	4	down	NA
000112	TOA	1	5	down	NA
000112	ANOVA	5	5	down	NA
000112	I	1	6	down	NA
000112	TISSUE	3	6	down	NA
000112	ADORE	1	7	down	NA
000112	NIA	7	7	down	NA
000112	LIME	1	8	down	NA
000112	IDLE	6	8	down	NA
000113	SCHOLAR	2	1	across	NA
000113	OY	3	1	across	NA
000113	WAGE	3	4	across	NA
000113	CAA	4	1	across	NA
000113	CRS	4	5	across	NA
000113	I	5	1	across	NA
000113	CREEP	5	3	across	NA
000113	ARIA	6	1	across	NA
000113	EE	6	6	across	NA
000113	LODGE	7	1	across	NA
000113	C	7	7	across	NA
000113	IA	8	1	across	NA
000113	GENT	8	4	across	NA
000113	SCIENCE	9	1	across	NA
000113	THUD	10	1	across	NA
000113	AD	10	6	across	NA
000113	SOCIALIST	1	2	down	NA
000113	CYA	1	3	down	NA
000113	ROACH	5	3	down	NA
000113	H	1	4	down	NA
000113	ACID	3	4	down	NA
000113	IU	8	4	down	NA
000113	OW	1	5	down	NA
000113	RAGGED	4	5	down	NA
000113	LACE	1	6	down	NA
000113	EEN	6	6	down	NA
000113	AGREE	1	7	down	NA
000113	NCA	7	7	down	NA
000113	RESPECTED	1	8	down	NA
000114	BEDSIDE	2	1	across	NA
000114	ANEW	3	1	across	NA
000114	EV	3	6	across	NA
000114	ROYALTY	4	1	across	NA
000114	RU	5	1	across	NA
000114	BAE	5	4	across	NA
000114	IGE	6	1	across	NA
000114	TNC	6	5	across	NA
000114	CHARITY	7	1	across	NA
000114	A	8	1	across	NA
000114	SONIC	8	3	across	NA
000114	DATA	9	1	across	NA
000114	OL	9	6	across	NA
000114	EZ	10	1	across	NA
000114	MINE	10	4	across	NA
000114	BARRICADE	1	2	down	NA
000114	ENOUGH	1	3	down	NA
000114	AZ	8	3	down	NA
000114	DEY	1	4	down	NA
000114	EAST	5	4	down	NA
000114	SWAB	1	5	down	NA
000114	ROAM	6	5	down	NA
000114	I	1	6	down	NA
000114	LATIN	3	6	down	NA
000114	I	9	6	down	NA
000114	DETENTION	1	7	down	NA
000114	EVY	1	8	down	NA
000114	CYCLE	5	8	down	NA
000115	CLOTHES	2	1	across	NA
000115	HARE	3	1	across	NA
000115	VY	3	6	across	NA
000115	RIP	4	1	across	NA
000115	NIS	4	5	across	NA
000115	I	5	1	across	NA
000115	HTML	5	3	across	NA
000115	SPARE	6	1	across	NA
000115	S	6	7	across	NA
000115	TINE	7	1	across	NA
000115	AT	7	6	across	NA
000115	IA	8	1	across	NA
000115	ABLE	8	4	across	NA
000115	ANYTIME	9	1	across	NA
000115	NOW	10	1	across	NA
000115	SSR	10	5	across	NA
000115	CHRISTIAN	1	2	down	NA
000115	LAI	1	3	down	NA
000115	PIANO	5	3	down	NA
000115	ORPHAN	1	4	down	NA
000115	YW	8	4	down	NA
000115	TE	1	5	down	NA
000115	TREAT	4	5	down	NA
000115	H	1	6	down	NA
000115	NME	3	6	down	NA
000115	BIS	7	6	down	NA
000115	EVIL	1	7	down	NA
000115	ALMS	6	7	down	NA
000115	SYS	1	8	down	NA
000115	STEER	5	8	down	NA
000116	CRAMPED	2	1	across	NA
000116	OOZE	3	1	across	NA
000116	AU	3	6	across	NA
000116	NV	4	1	across	NA
000116	WIRE	4	4	across	NA
000116	DEM	5	1	across	NA
000116	PTL	5	5	across	NA
000116	U	6	1	across	NA
000116	AHHH	6	3	across	NA
000116	CAMEO	7	1	across	NA
000116	M	7	7	across	NA
000116	TRAINEE	8	1	across	NA
000116	OE	9	1	across	NA
000116	SEAR	9	4	across	NA
000116	RAFT	10	1	across	NA
000116	SE	10	6	across	NA
000116	CONDUCTOR	1	2	down	NA
000116	ROVE	1	3	down	NA
000116	AREA	6	3	down	NA
000116	AZ	1	4	down	NA
000116	MAMA	4	4	down	NA
000116	F	9	4	down	NA
000116	MEW	1	5	down	NA
000116	HEIST	5	5	down	NA
000116	P	1	6	down	NA
000116	IPHONE	3	6	down	NA
000116	EARTH	1	7	down	NA
000116	EAS	7	7	down	NA
000116	DUEL	1	8	down	NA
000116	MERE	6	8	down	NA
000117	PLACEBO	2	1	across	NA
000117	RAZ	3	1	across	NA
000117	VAT	3	5	across	NA
000117	OV	4	1	across	NA
000117	TORT	4	4	across	NA
000117	FAKE	5	1	across	NA
000117	LE	5	6	across	NA
000117	E	6	1	across	NA
000117	ANGER	6	3	across	NA
000117	SALARY	7	1	across	NA
000117	SCENE	8	1	across	NA
000117	C	8	7	across	NA
000117	OH	9	1	across	NA
000117	TEAR	9	4	across	NA
000117	REY	10	1	across	NA
000117	DAP	10	5	across	NA
000117	PROFESSOR	1	2	down	NA
000117	LAVA	1	3	down	NA
000117	ACHE	6	3	down	NA
000117	AZ	1	4	down	NA
000117	KALE	4	4	down	NA
000117	Y	9	4	down	NA
000117	C	1	5	down	NA
000117	TENANT	3	5	down	NA
000117	EVO	1	6	down	NA
000117	GREED	5	6	down	NA
000117	BARLEY	1	7	down	NA
000117	AA	8	7	down	NA
000117	OTTER	1	8	down	NA
000117	CRP	7	8	down	NA
000118	SWEDISH	2	1	across	NA
000118	PUMA	3	1	across	NA
000118	PI	3	6	across	NA
000118	A	4	1	across	NA
000118	ITCHY	4	3	across	NA
000118	CITE	5	1	across	NA
000118	EA	5	6	across	NA
000118	EN	6	1	across	NA
000118	DER	6	4	across	NA
000118	SDS	7	1	across	NA
000118	JES	7	5	across	NA
000118	HOUSE	8	1	across	NA
000118	T	8	7	across	NA
000118	IO	9	1	across	NA
000118	ACAI	9	4	across	NA
000118	PRINTER	10	1	across	NA
000118	SPACESHIP	1	2	down	NA
000118	WU	1	3	down	NA
000118	INDOOR	4	3	down	NA
000118	EMIT	1	4	down	NA
000118	SU	6	4	down	NA
000118	I	9	4	down	NA
000118	DATED	1	5	down	NA
000118	SAN	7	5	down	NA
000118	I	1	6	down	NA
000118	C	3	6	down	NA
000118	EJECT	5	6	down	NA
000118	SPHERE	1	7	down	NA
000118	AE	8	7	down	NA
000118	HIYA	1	8	down	NA
000118	STIR	6	8	down	NA
000119	AEROBIC	2	1	across	NA
000119	SA	3	1	across	NA
000119	ROOM	3	4	across	NA
000119	SUNNI	4	1	across	NA
000119	V	4	7	across	NA
000119	I	5	1	across	NA
000119	BALM	5	3	across	NA
000119	SHAM	6	1	across	NA
000119	UT	6	6	across	NA
000119	TA	7	1	across	NA
000119	EMIR	7	4	across	NA
000119	AMINO	8	1	across	NA
000119	U	8	7	across	NA
000119	N	9	1	across	NA
000119	STOIC	9	3	across	NA
000119	TWA	10	1	across	NA
000119	TUE	10	5	across	NA
000119	ASSISTANT	1	2	down	NA
000119	EAU	1	3	down	NA
000119	HAM	5	3	down	NA
000119	W	9	3	down	NA
000119	R	1	4	down	NA
000119	NBA	3	4	down	NA
000119	ISA	7	4	down	NA
000119	ORNAMENT	1	5	down	NA
000119	BOIL	1	6	down	NA
000119	MOOT	6	6	down	NA
000119	IO	1	7	down	NA
000119	MUI	4	7	down	NA
000119	IU	8	7	down	NA
000119	CMV	1	8	down	NA
000119	TRUCE	5	8	down	NA
000120	INFLICT	2	1	across	NA
000120	NEAT	3	1	across	NA
000120	AV	3	6	across	NA
000120	VRE	4	1	across	NA
000120	MPS	4	5	across	NA
000120	IV	5	1	across	NA
000120	CEE	5	4	across	NA
000120	SEDAN	6	1	across	NA
000120	S	6	7	across	NA
000120	I	7	1	across	NA
000120	ERUPT	7	3	across	NA
000120	BALE	8	1	across	NA
000120	UE	8	6	across	NA
000120	LEISURE	9	1	across	NA
000120	ES	10	1	across	NA
000120	STEP	10	4	across	NA
000120	INVISIBLE	1	2	down	NA
000120	NERVE	1	3	down	NA
000120	AES	7	3	down	NA
000120	FAE	1	4	down	NA
000120	DELI	5	4	down	NA
000120	LT	1	5	down	NA
000120	CARESS	4	5	down	NA
000120	I	1	6	down	NA
000120	MENU	3	6	down	NA
000120	UT	8	6	down	NA
000120	CAPE	1	7	down	NA
000120	PURE	6	7	down	NA
000120	TVS	1	8	down	NA
000120	STEEP	5	8	down	NA
